ad_condition,dual_response,purchased_203,purchased_303,pages_opened,clicked_203,clicked_303,session_duration,num_unique,num_unique_nonad,opened_second_page,genre_rank_purchased,ad_type
2,1,0,0,10,0,0,18.133333,8,8,1,1,2ad
4,1,0,0,2,0,0,3.45,1,1,1,1,3ad
1,1,0,0,7,0,0,8.8833332,6,6,1,1,3ad
5,1,0,0,2,0,0,1.5166667,1,1,1,1,2ad
2,1,0,0,5,0,0,3.5166667,3,3,1,2,2ad
6,1,0,0,2,1,0,1.75,2,1,1,1,4ad
4,0,0,0,2,0,0,1.0166667,1,1,1,4,3ad
6,1,0,0,2,0,0,2.4333334,1,1,1,1,4ad
3,1,0,0,2,0,0,1.45,1,1,1,1,4ad
6,1,0,0,10,0,0,5.0333333,1,1,1,3,4ad
1,1,0,0,3,0,0,1.85,1,1,1,2,3ad
5,0,0,0,2,0,0,1.5166667,1,1,1,2,2ad
2,1,0,0,10,1,0,4.5999999,4,3,1,1,2ad
5,1,0,0,2,0,1,3.9833333,2,1,1,1,2ad
2,0,0,0,10,0,1,6.2333331,5,4,1,2,2ad
1,1,0,0,4,0,0,2.0333333,1,1,1,4,3ad
4,0,0,0,3,0,1,5.6666665,2,1,1,1,3ad
6,1,0,0,9,0,0,6.9666667,2,2,1,3,4ad
0,1,0,0,2,0,0,1.6333333,2,2,1,2,1ad
6,1,0,0,2,0,0,1.3,1,1,1,2,4ad
1,1,0,0,2,0,0,1.4,1,1,1,1,3ad
1,1,0,0,10,0,0,14.333333,2,2,1,1,3ad
2,0,0,0,2,0,0,1.6666666,1,1,1,1,2ad
6,0,0,0,2,0,0,1.4333333,2,2,1,4,4ad
2,0,0,0,4,0,0,3.0833333,2,2,1,1,2ad
6,1,0,0,9,0,0,10.75,7,7,1,1,4ad
2,0,0,0,2,0,0,2.95,2,2,1,1,2ad
1,0,0,0,2,0,0,2.5,1,1,1,1,3ad
1,0,0,0,2,0,0,1.9833333,1,1,1,1,3ad
3,0,0,0,2,0,0,2.1500001,2,2,1,1,4ad
4,1,0,0,5,1,0,2,4,3,1,2,3ad
5,0,0,0,2,0,0,2.0833333,1,1,1,2,2ad
2,0,0,0,6,0,0,1.3333334,1,1,1,1,2ad
6,1,0,0,2,0,0,2.8333333,1,1,1,1,4ad
2,1,0,0,2,0,0,1.65,1,1,1,2,2ad
3,0,0,0,2,0,0,4.1166668,1,1,1,1,4ad
1,0,0,0,1,0,0,1.5833334,1,1,0,5,3ad
1,0,0,0,3,0,0,3.3499999,1,1,1,1,3ad
6,1,0,0,2,0,0,.98333335,1,1,1,1,4ad
2,0,0,0,2,0,0,2.9166667,1,1,1,1,2ad
5,1,0,0,2,0,0,1.7166667,1,1,1,4,2ad
1,1,0,0,2,0,0,2.3333333,1,1,1,2,3ad
6,0,0,0,3,0,0,2.7166667,4,4,1,2,4ad
0,0,0,0,2,0,0,2.8166666,2,2,1,3,1ad
3,1,0,0,4,0,0,4.3333335,2,2,1,1,4ad
6,0,0,0,2,0,0,3.0833333,2,2,1,1,4ad
3,1,0,0,11,0,0,4.3833332,1,1,1,3,4ad
1,1,0,0,10,0,0,3.1666667,1,1,1,2,3ad
2,1,0,0,14,0,0,5.5,4,4,1,2,2ad
1,1,0,0,2,0,0,5.5833335,1,1,1,1,3ad
4,0,0,0,2,0,0,1.4833333,1,1,1,4,3ad
6,0,0,0,3,0,0,8.166667,1,1,1,1,4ad
4,1,0,0,2,0,0,4.3666668,1,1,1,1,3ad
1,1,0,0,2,0,0,2.8,1,1,1,5,3ad
6,0,0,0,2,0,0,.51666665,1,1,1,4,4ad
2,1,0,0,10,0,0,2.4000001,1,1,1,1,2ad
1,1,0,0,2,0,0,1.7333333,1,1,1,2,3ad
1,1,0,0,13,0,0,4.6333332,3,3,1,4,3ad
3,0,0,0,2,0,0,.75,1,1,1,3,4ad
6,1,0,0,10,0,0,6.1833334,9,9,1,2,4ad
4,1,0,0,2,0,0,1.3833333,1,1,1,2,3ad
1,1,0,0,2,0,0,3.8166666,1,1,1,1,3ad
6,1,0,0,2,0,1,5.5500002,3,2,1,1,4ad
4,0,0,0,1,0,0,7.6833334,1,1,0,,3ad
1,1,0,0,4,0,0,3.5,2,2,1,2,3ad
5,0,0,0,6,0,0,2.8166666,3,3,1,2,2ad
3,0,0,0,2,0,0,2.95,2,2,1,1,4ad
6,0,0,0,6,0,0,12.933333,3,3,1,1,4ad
3,1,0,0,2,0,0,1.2,1,1,1,2,4ad
3,1,0,0,2,1,0,1.8,2,1,1,1,4ad
4,1,0,0,3,0,0,5.3000002,4,4,1,3,3ad
4,1,0,0,7,0,1,10.966666,20,19,1,1,3ad
3,0,0,0,8,0,0,5.8333335,1,1,1,2,4ad
5,0,0,0,2,0,0,1.3166667,1,1,1,1,2ad
2,1,0,0,2,0,0,3.3333333,2,2,1,1,2ad
5,1,0,0,2,0,0,4.1333332,3,3,1,2,2ad
3,0,0,0,6,0,0,3.5333333,2,2,1,5,4ad
2,0,0,0,3,0,0,8.8666668,1,1,1,1,2ad
0,1,0,0,2,0,0,3.7833333,1,1,1,2,1ad
4,1,0,0,10,0,0,5.6999998,2,2,1,3,3ad
6,0,0,0,2,0,0,3.3166666,2,2,1,3,4ad
3,0,0,0,2,0,0,1.9,1,1,1,1,4ad
6,1,0,0,2,0,0,3.9000001,2,2,1,1,4ad
6,1,0,0,2,0,0,2.1166666,1,1,1,2,4ad
6,1,0,0,6,0,0,3.8,1,1,1,1,4ad
2,0,0,0,10,0,0,6.3000002,4,4,1,1,2ad
1,1,0,0,6,0,0,2.9166667,2,2,1,1,3ad
2,1,0,0,2,0,0,5.5999999,1,1,1,1,2ad
1,0,0,0,3,0,0,1.4166666,1,1,1,2,3ad
4,1,0,0,2,0,0,1.2666667,1,1,1,2,3ad
2,1,0,0,3,0,0,1.8333334,2,2,1,5,2ad
1,1,0,0,2,0,0,2.8333333,1,1,1,1,3ad
6,0,0,0,2,0,0,11.95,1,1,1,2,4ad
4,0,0,0,3,0,0,1.5333333,1,1,1,3,3ad
1,1,0,0,2,0,0,1.4833333,1,1,1,2,3ad
0,1,0,0,11,0,0,8.5500002,9,9,1,1,1ad
4,0,0,0,2,0,0,1.8333334,1,1,1,3,3ad
6,1,0,0,3,0,0,2.75,1,1,1,,4ad
5,0,0,0,2,0,0,1.8833333,1,1,1,2,2ad
3,1,0,0,7,0,0,3,1,1,1,2,4ad
0,1,0,0,2,0,0,3.5,2,2,1,1,1ad
6,1,0,0,6,0,0,1.9833333,1,1,1,5,4ad
4,1,0,0,4,0,0,4.75,2,2,1,1,3ad
5,1,0,0,3,0,0,2.4666667,1,1,1,1,2ad
3,1,0,0,2,0,0,3.1833334,1,1,1,1,4ad
3,1,0,0,2,0,0,3.6333334,1,1,1,3,4ad
3,0,0,0,3,0,0,1.2833333,2,2,1,2,4ad
4,0,0,0,2,0,0,3.9666667,1,1,1,1,3ad
5,1,0,0,2,0,0,2.8666666,2,2,1,1,2ad
5,0,0,0,2,0,0,3.1666667,2,2,1,3,2ad
4,1,0,0,10,0,0,4.1666665,2,2,1,,3ad
6,1,0,0,2,0,0,1.9666667,2,2,1,1,4ad
5,1,0,0,2,0,0,1.8,1,1,1,1,2ad
1,1,0,0,2,0,0,2.3666666,2,2,1,1,3ad
4,0,0,0,5,0,0,3.9833333,3,3,1,1,3ad
2,1,0,0,2,0,0,1.3,1,1,1,1,2ad
2,0,0,0,11,0,0,3.2833333,2,2,1,1,2ad
2,1,0,0,2,0,0,1.3166667,1,1,1,2,2ad
6,1,0,0,10,0,0,4.1333332,2,2,1,1,4ad
2,0,0,0,11,0,0,10.633333,4,4,1,3,2ad
3,1,0,0,2,0,0,5.4833331,2,2,1,1,4ad
5,1,0,0,2,1,0,3.95,2,1,1,2,2ad
3,1,0,0,2,0,0,2.2333333,1,1,1,2,4ad
4,0,0,0,2,0,0,1.0833334,1,1,1,2,3ad
4,1,0,0,2,0,0,1.5166667,2,2,1,2,3ad
2,1,0,0,2,0,0,2.6333334,1,1,1,3,2ad
6,1,0,0,2,0,0,1.6,1,1,1,2,4ad
6,1,0,0,2,0,0,1.55,1,1,1,3,4ad
2,0,0,0,2,0,0,4.3000002,2,2,1,1,2ad
5,1,0,0,2,0,1,2.9666667,5,4,1,1,2ad
6,1,0,0,7,0,0,3.9000001,2,2,1,1,4ad
4,1,0,0,10,0,0,4.4000001,3,3,1,2,3ad
4,0,0,0,2,0,0,2.5666666,1,1,1,2,3ad
5,0,0,0,2,0,0,1.3833333,1,1,1,1,2ad
1,1,0,0,2,0,0,1.2666667,1,1,1,2,3ad
3,0,0,0,2,0,0,1.3666667,1,1,1,1,4ad
5,1,0,0,2,0,0,1.9666667,1,1,1,1,2ad
4,1,0,0,3,0,1,6.0333333,3,2,1,1,3ad
4,1,0,0,2,0,0,2.1666667,1,1,1,1,3ad
4,0,0,0,2,0,0,1.5,2,2,1,4,3ad
5,1,0,0,3,0,0,3.1833334,2,2,1,1,2ad
3,0,0,0,2,0,0,1.8333334,1,1,1,3,4ad
2,1,0,0,5,1,1,5.8833332,4,2,1,3,2ad
5,1,0,0,2,0,1,4.1166668,5,4,1,3,2ad
4,0,0,0,10,0,0,5.2666669,2,2,1,,3ad
4,1,0,0,6,0,0,7.1999998,2,2,1,1,3ad
3,1,0,0,2,0,0,2.6500001,2,2,1,1,4ad
1,1,0,0,2,0,0,2.7833333,1,1,1,1,3ad
5,1,0,0,2,0,0,1.95,1,1,1,1,2ad
3,0,0,0,10,0,0,10.133333,1,1,1,1,4ad
5,1,0,0,3,0,0,4.1999998,1,1,1,1,2ad
3,1,0,0,2,0,0,.98333335,1,1,1,1,4ad
2,1,0,0,2,0,0,3.3666666,1,1,1,3,2ad
5,1,0,0,5,0,0,7.8000002,1,1,1,2,2ad
3,1,0,0,6,0,0,4,4,4,1,3,4ad
4,1,0,0,10,0,0,4.0999999,2,2,1,4,3ad
1,1,0,0,11,0,0,12.8,13,13,1,2,3ad
3,0,0,0,2,0,0,1.7333333,1,1,1,2,4ad
1,0,0,0,9,0,0,2.3499999,1,1,1,1,3ad
6,0,0,0,3,0,1,9.1000004,6,5,1,1,4ad
5,0,0,0,2,0,0,3.1333334,1,1,1,1,2ad
3,1,0,0,2,0,0,2.0333333,1,1,1,1,4ad
6,0,0,0,3,0,0,3.25,2,2,1,1,4ad
1,1,0,0,2,0,0,1.3,1,1,1,4,3ad
5,1,0,0,7,0,0,6.0500002,5,5,1,1,2ad
1,1,0,0,10,0,0,4.5833335,1,1,1,4,3ad
5,0,0,0,4,0,0,2.7333333,3,3,1,1,2ad
6,0,0,0,2,0,0,1.9833333,1,1,1,3,4ad
2,1,0,0,3,0,0,3.6833334,3,3,1,1,2ad
6,0,0,0,3,0,0,6.6833334,3,3,1,3,4ad
5,0,0,0,2,0,0,1.6666666,1,1,1,1,2ad
6,1,0,0,10,0,0,5.9000001,7,7,1,1,4ad
1,1,0,0,5,0,0,4.0666666,2,2,1,1,3ad
2,1,0,0,2,1,0,4.3833332,2,1,1,1,2ad
5,1,0,0,2,0,0,3.4666667,1,1,1,,2ad
6,1,0,0,11,0,0,5.6666665,5,5,1,2,4ad
1,0,0,0,2,0,0,3.8499999,2,2,1,1,3ad
2,0,0,0,5,0,0,9.333333,1,1,1,2,2ad
2,0,0,0,6,1,0,5,3,2,1,2,2ad
3,0,0,0,6,0,0,3.5,1,1,1,1,4ad
4,1,0,0,2,0,0,1.7333333,1,1,1,3,3ad
2,0,0,0,2,0,0,1.95,2,2,1,1,2ad
6,1,0,0,2,0,0,1.3666667,1,1,1,4,4ad
6,1,0,0,10,0,0,28.783333,4,4,1,1,4ad
3,0,0,0,2,0,0,1.9666667,1,1,1,1,4ad
6,1,0,0,3,0,1,3.3166666,3,2,1,1,4ad
2,1,0,0,1,0,0,1.85,1,1,0,3,2ad
4,1,0,0,2,0,0,1.6,1,1,1,1,3ad
6,1,0,0,1,0,0,2.0833333,1,1,0,2,4ad
2,1,0,0,2,0,0,1.4833333,1,1,1,5,2ad
0,1,0,0,2,0,0,1.1166667,1,1,1,2,1ad
3,1,0,0,2,0,0,1.3333334,1,1,1,3,4ad
5,1,0,0,3,0,0,6.7166667,1,1,1,1,2ad
0,1,0,0,4,0,1,8.9333334,8,7,1,1,1ad
2,0,0,0,4,0,0,3.3333333,3,3,1,3,2ad
6,0,0,0,2,0,0,6.3333335,2,2,1,1,4ad
1,0,0,0,2,0,0,1.65,1,1,1,3,3ad
5,0,0,0,6,0,0,1.8166667,1,1,1,5,2ad
1,1,0,0,4,0,0,10.2,10,10,1,2,3ad
4,1,0,0,2,1,0,3.5,2,1,1,1,3ad
2,1,0,0,14,0,0,3.7833333,2,2,1,5,2ad
4,1,0,0,2,0,0,1.8166667,1,1,1,2,3ad
3,0,0,0,2,0,0,1.5333333,1,1,1,3,4ad
5,1,0,0,2,1,0,3.6166666,2,1,1,4,2ad
1,1,0,0,3,0,0,1.75,1,1,1,1,3ad
2,1,0,0,3,0,0,4.0500002,1,1,1,3,2ad
3,1,0,0,1,0,0,2.0833333,1,1,0,3,4ad
1,1,0,0,8,0,0,3.55,3,3,1,4,3ad
5,0,0,0,2,0,0,1.2333333,1,1,1,2,2ad
5,0,0,0,3,0,0,1.4333333,1,1,1,1,2ad
6,1,0,0,2,0,0,.71666664,1,1,1,2,4ad
5,1,0,0,10,0,0,3.0833333,1,1,1,2,2ad
3,1,0,0,3,0,0,3.1833334,2,2,1,3,4ad
2,0,0,0,7,0,0,2.4333334,1,1,1,2,2ad
5,1,0,0,3,0,0,2.2666667,1,1,1,1,2ad
5,1,0,0,2,0,0,1.3833333,1,1,1,3,2ad
3,0,0,0,2,0,0,6.8666668,3,3,1,1,4ad
3,1,0,0,3,0,0,3.0833333,1,1,1,3,4ad
2,1,0,0,2,0,0,2.5666666,1,1,1,3,2ad
1,0,0,0,3,0,0,2.8499999,1,1,1,3,3ad
4,0,0,0,3,0,0,2.1833334,2,2,1,3,3ad
2,0,0,0,2,0,0,2.7,1,1,1,3,2ad
2,0,0,0,2,0,0,2.5833333,1,1,1,3,2ad
3,1,0,0,1,0,0,2.4333334,1,1,0,1,4ad
5,1,0,0,3,0,0,13.55,5,5,1,3,2ad
2,0,0,0,2,0,0,4.0833335,3,3,1,1,2ad
5,1,0,0,3,0,0,1.45,1,1,1,1,2ad
4,1,0,0,3,0,0,6.3833332,1,1,1,2,3ad
1,0,0,0,1,0,0,3.7,1,1,0,5,3ad
6,0,0,0,2,0,0,1.9,1,1,1,5,4ad
3,1,0,0,5,0,0,3.7,2,2,1,3,4ad
4,0,0,0,10,0,0,8.1833334,1,1,1,1,3ad
4,0,0,0,2,0,0,4.3333335,1,1,1,5,3ad
2,1,0,0,2,0,0,4.8000002,1,1,1,4,2ad
5,1,0,0,11,0,0,5.6833334,2,2,1,1,2ad
2,1,0,0,10,0,0,7.6666665,1,1,1,2,2ad
4,1,0,0,2,0,0,3.7833333,1,1,1,2,3ad
3,1,0,0,10,0,0,5.1500001,3,3,1,4,4ad
2,0,0,0,7,0,0,5.9499998,4,4,1,3,2ad
3,1,0,0,10,0,0,8.7333336,1,1,1,4,4ad
0,1,0,0,6,1,1,13.55,12,10,1,3,1ad
1,1,0,0,3,0,0,2.2333333,1,1,1,2,3ad
6,1,0,0,2,0,0,2.2166667,1,1,1,3,4ad
5,1,0,0,10,0,0,4.8833332,2,2,1,1,2ad
4,1,0,0,3,0,0,1.7666667,1,1,1,1,3ad
1,1,0,0,5,0,0,4.9333334,1,1,1,1,3ad
4,0,0,0,3,0,0,6.6500001,2,2,1,4,3ad
5,1,0,0,11,0,0,9.666667,4,4,1,3,2ad
3,0,0,0,2,0,0,1.2166667,1,1,1,4,4ad
3,0,0,0,2,0,0,1.2666667,1,1,1,3,4ad
3,1,0,0,2,0,0,1.1333333,1,1,1,4,4ad
1,0,0,0,2,0,0,3.6500001,1,1,1,1,3ad
0,0,0,0,3,0,0,1.5166667,1,1,1,4,1ad
1,1,0,0,10,0,0,10.366667,5,5,1,3,3ad
2,1,0,0,3,0,0,4.1500001,1,1,1,3,2ad
5,1,0,0,3,0,0,3.5333333,1,1,1,1,2ad
3,1,0,0,1,0,0,13.366667,5,5,0,3,4ad
2,1,0,0,2,0,0,3.6166666,1,1,1,1,2ad
2,0,0,0,2,0,0,1.6,1,1,1,5,2ad
4,1,0,0,3,0,0,3.0833333,1,1,1,3,3ad
4,0,0,0,8,1,1,4.4166665,22,20,1,1,3ad
6,1,0,0,6,0,0,3.0666666,1,1,1,1,4ad
2,0,0,0,2,0,0,1.55,1,1,1,3,2ad
4,1,0,0,1,0,0,2.7,2,2,0,4,3ad
4,0,0,0,5,0,0,5.2833333,2,2,1,2,3ad
4,1,0,0,3,0,0,4.2833333,1,1,1,3,3ad
5,0,0,0,2,0,0,1.5833334,1,1,1,2,2ad
1,0,0,0,2,0,0,1.4666667,2,2,1,3,3ad
2,1,0,0,3,0,0,1.15,1,1,1,4,2ad
1,1,0,0,2,0,0,1.2,1,1,1,1,3ad
6,1,0,0,2,0,0,1.8666667,1,1,1,4,4ad
5,1,0,0,2,0,0,.96666664,1,1,1,5,2ad
2,1,0,0,3,0,0,3.6500001,1,1,1,2,2ad
1,0,0,0,1,0,0,2.5833333,1,1,0,1,3ad
4,1,0,0,2,0,0,1.5333333,1,1,1,1,3ad
1,1,0,0,3,0,0,2.3833334,2,2,1,3,3ad
2,1,0,0,3,0,0,16.816668,1,1,1,1,2ad
1,0,0,0,3,0,0,4.0166669,1,1,1,1,3ad
6,1,0,0,10,0,0,2.9166667,5,5,1,4,4ad
0,1,0,0,3,0,0,1.8833333,1,1,1,2,1ad
1,0,0,0,3,0,0,1.2333333,1,1,1,1,3ad
6,0,0,0,1,0,0,1.55,1,1,0,3,4ad
1,1,0,0,7,0,0,3.5166667,6,6,1,4,3ad
3,0,0,0,6,0,0,3.3166666,3,3,1,3,4ad
3,0,0,0,3,0,0,2.1166666,1,1,1,2,4ad
5,0,0,0,15,0,0,10.466666,7,7,1,4,2ad
1,1,0,0,3,0,0,3.3666666,1,1,1,2,3ad
4,1,0,0,3,0,0,5.7333331,1,1,1,3,3ad
5,1,0,0,3,0,0,5.1999998,1,1,1,5,2ad
5,1,0,0,10,0,0,12.35,8,8,1,2,2ad
1,0,0,0,2,0,0,2.0333333,1,1,1,1,3ad
3,1,0,0,3,1,0,3.25,2,1,1,2,4ad
6,1,0,0,1,0,0,4.8833332,5,5,0,4,4ad
2,0,0,0,3,0,0,2.0833333,1,1,1,1,2ad
2,1,0,0,11,0,0,3.25,2,2,1,3,2ad
4,1,0,0,3,0,0,3.05,1,1,1,1,3ad
4,1,0,0,4,0,0,2.5833333,2,2,1,1,3ad
3,1,0,0,6,0,0,2.4000001,1,1,1,2,4ad
6,0,0,0,3,0,0,1.05,1,1,1,2,4ad
2,0,0,0,5,0,0,2.9666667,1,1,1,3,2ad
6,0,0,0,7,0,0,5.4499998,3,3,1,2,4ad
1,1,0,0,8,0,0,7.4000001,6,6,1,1,3ad
0,0,0,0,3,0,0,3.6833334,4,4,1,3,1ad
2,0,0,0,2,0,0,1.9333333,1,1,1,4,2ad
6,1,0,0,2,0,0,8.3666668,1,1,1,4,4ad
5,1,0,0,3,0,0,6,1,1,1,,2ad
1,1,0,0,2,0,0,4.4499998,1,1,1,2,3ad
5,0,0,0,3,0,0,1.4833333,1,1,1,3,2ad
4,0,0,0,3,0,0,1.6,1,1,1,1,3ad
5,0,0,0,5,0,0,1.65,2,2,1,3,2ad
4,1,0,0,2,0,0,3.6333334,1,1,1,5,3ad
6,1,0,0,3,0,0,2.5333333,1,1,1,1,4ad
3,1,0,0,2,0,0,5.5,1,1,1,2,4ad
3,1,0,0,3,0,0,3.25,2,2,1,1,4ad
2,1,0,0,5,0,0,2.8499999,1,1,1,1,2ad
2,0,0,0,2,0,0,1.1,1,1,1,3,2ad
1,0,0,0,3,0,0,9.8666668,2,2,1,5,3ad
2,0,0,0,10,1,0,7.6333332,12,11,1,3,2ad
3,0,0,0,3,0,0,1.3166667,1,1,1,2,4ad
3,1,0,0,2,0,0,1.2833333,1,1,1,1,4ad
6,0,0,0,2,0,0,2.0333333,1,1,1,2,4ad
6,0,0,0,3,0,0,3.7166667,2,2,1,1,4ad
5,0,0,0,2,0,0,.94999999,1,1,1,4,2ad
5,1,0,0,2,0,0,1.9833333,1,1,1,4,2ad
6,0,0,0,3,0,0,3.5666666,2,2,1,1,4ad
3,1,0,0,6,0,0,5.7333331,1,1,1,5,4ad
3,0,0,0,11,0,0,3.5333333,2,2,1,3,4ad
3,0,0,0,7,1,0,11.25,10,9,1,4,4ad
6,1,0,0,1,0,0,5.1500001,2,2,0,3,4ad
1,0,0,0,2,0,0,1.8833333,1,1,1,3,3ad
6,0,0,0,2,0,0,2.05,2,2,1,2,4ad
1,0,0,0,3,0,0,3.9000001,1,1,1,3,3ad
1,0,0,0,2,0,0,2.1500001,1,1,1,3,3ad
4,0,0,0,2,0,0,2.4166667,1,1,1,1,3ad
5,1,0,0,2,0,0,1.45,2,2,1,1,2ad
3,0,0,0,3,0,0,1.8166667,1,1,1,3,4ad
6,0,0,0,2,0,0,6.4000001,1,1,1,2,4ad
0,0,0,0,2,0,0,2.6666667,2,2,1,3,1ad
5,1,0,0,3,0,0,1.6833333,1,1,1,4,2ad
2,0,0,0,2,0,0,5.0999999,1,1,1,3,2ad
5,1,0,0,2,0,0,3.25,1,1,1,,2ad
2,1,0,0,12,0,0,5.7166667,6,6,1,2,2ad
0,1,0,0,7,0,0,3,5,5,1,3,1ad
2,0,0,0,1,0,0,2.1166666,1,1,0,3,2ad
3,1,0,0,3,0,0,1.8166667,1,1,1,4,4ad
4,0,0,0,3,0,0,2.8,1,1,1,3,3ad
5,1,0,0,7,0,0,7.1166668,2,2,1,2,2ad
3,0,0,0,2,0,0,1.0666667,1,1,1,4,4ad
1,0,0,0,2,0,0,1.7833333,1,1,1,3,3ad
2,0,0,0,2,0,0,1.15,1,1,1,3,2ad
1,0,0,0,2,0,0,.98333335,1,1,1,3,3ad
1,1,0,0,2,0,0,3.8666666,1,1,1,4,3ad
1,0,0,0,6,0,0,4.75,1,1,1,3,3ad
2,0,0,0,3,0,0,5.2166667,1,1,1,4,2ad
5,0,0,0,2,0,0,6.3499999,1,1,1,2,2ad
6,1,0,0,2,0,0,6.1666665,1,1,1,2,4ad
5,1,0,0,5,0,0,3.8166666,3,3,1,1,2ad
4,1,0,0,10,0,0,10.366667,9,9,1,1,3ad
3,0,0,0,2,0,0,6.7166667,1,1,1,1,4ad
6,1,0,0,2,0,0,3.6666667,1,1,1,2,4ad
3,0,0,0,3,0,0,4.6833334,1,1,1,3,4ad
5,1,0,0,10,0,0,5.2666669,2,2,1,3,2ad
1,1,0,0,1,0,0,2.9333334,1,1,0,3,3ad
6,0,0,0,2,0,0,4,1,1,1,3,4ad
5,1,0,0,2,0,0,1.8833333,1,1,1,3,2ad
4,0,0,0,2,0,0,1.1333333,1,1,1,2,3ad
2,1,0,0,3,0,0,5.1999998,1,1,1,4,2ad
4,1,0,0,3,0,0,1.95,1,1,1,1,3ad
5,1,0,0,1,0,1,2.9000001,2,1,0,1,2ad
0,1,0,0,3,0,0,2.6166666,1,1,1,1,1ad
2,0,0,0,10,0,0,5.9666667,2,2,1,3,2ad
4,1,0,0,2,0,0,7.0999999,5,5,1,3,3ad
2,1,0,0,3,0,0,1.6166667,1,1,1,2,2ad
1,1,0,0,2,0,0,1.2166667,1,1,1,3,3ad
1,1,0,0,2,0,0,2.4833333,1,1,1,3,3ad
1,1,0,0,11,0,0,9.2166662,3,3,1,2,3ad
6,0,0,0,2,0,0,.71666664,1,1,1,5,4ad
4,1,0,0,2,0,0,3.4000001,1,1,1,3,3ad
6,1,0,0,1,0,0,1.85,1,1,0,1,4ad
2,1,0,0,2,0,0,1.55,1,1,1,3,2ad
5,1,0,0,6,0,0,6.9333334,3,3,1,4,2ad
4,1,0,0,3,0,0,1.9333333,1,1,1,3,3ad
4,0,0,0,4,0,0,3.6833334,1,1,1,1,3ad
0,1,0,0,3,0,0,2.9000001,2,2,1,2,1ad
4,1,0,0,4,0,0,11.516666,4,4,1,2,3ad
3,0,0,0,3,0,0,11.333333,1,1,1,3,4ad
1,1,0,0,2,0,0,1.3166667,1,1,1,2,3ad
5,0,0,0,2,0,0,2.9833333,1,1,1,3,2ad
4,0,0,0,2,0,0,1.45,2,2,1,4,3ad
5,1,0,0,4,0,0,1.4,1,1,1,5,2ad
5,0,0,0,3,0,0,1.8333334,1,1,1,2,2ad
3,1,0,0,2,0,0,1.4166666,1,1,1,2,4ad
3,0,0,0,2,1,0,1.45,2,1,1,1,4ad
5,0,0,0,2,0,0,1.9,1,1,1,3,2ad
6,1,0,0,2,0,0,3.2833333,1,1,1,4,4ad
4,0,0,0,3,0,0,3.9666667,1,1,1,3,3ad
1,1,0,0,3,0,0,3.1833334,1,1,1,2,3ad
1,1,0,0,3,0,0,3.05,2,2,1,3,3ad
6,0,0,0,3,0,0,8.1999998,2,2,1,4,4ad
2,0,0,0,1,0,0,1.3,1,1,0,3,2ad
3,0,0,0,1,0,0,3.3333333,2,2,0,2,4ad
1,1,0,0,3,0,0,4.2833333,1,1,1,2,3ad
3,1,0,0,7,0,0,16.983334,1,1,1,2,4ad
6,1,0,0,4,1,1,10.533334,7,5,1,1,4ad
6,1,0,0,7,0,0,8.0666666,2,2,1,3,4ad
4,0,0,0,6,0,0,10.216666,19,19,1,4,3ad
6,1,0,0,3,0,0,1.65,1,1,1,3,4ad
2,1,0,0,2,0,0,1.9,1,1,1,1,2ad
5,1,0,0,3,0,0,2.8,1,1,1,1,2ad
2,1,0,0,3,0,0,3.6166666,1,1,1,1,2ad
6,1,0,0,4,0,0,3.5833333,3,3,1,2,4ad
6,1,0,0,3,0,0,3.6333334,1,1,1,1,4ad
5,1,0,0,3,0,0,1.8666667,1,1,1,1,2ad
1,0,0,0,3,1,0,5.7333331,2,1,1,2,3ad
1,1,0,0,3,0,0,2.9333334,3,3,1,1,3ad
5,0,0,0,8,0,0,7.7333331,1,1,1,1,2ad
5,0,0,0,4,0,1,5.9499998,5,4,1,1,2ad
4,1,0,0,4,0,0,10.283334,6,6,1,2,3ad
1,1,0,0,3,0,0,3.4333334,3,3,1,3,3ad
3,0,0,0,3,1,0,2.8666666,3,2,1,1,4ad
1,1,0,0,1,0,0,1.9666667,1,1,0,1,3ad
1,1,0,0,3,0,0,3.4166667,2,2,1,1,3ad
4,1,0,0,9,0,0,2.3499999,4,4,1,2,3ad
5,0,0,0,3,0,0,1.65,1,1,1,1,2ad
6,1,0,0,3,0,0,1.7833333,1,1,1,2,4ad
4,1,0,0,10,0,1,6.9333334,2,1,1,1,3ad
2,0,0,0,2,0,0,3.1333334,1,1,1,2,2ad
6,0,0,0,10,0,0,3.45,1,1,1,1,4ad
3,1,0,0,3,0,0,6.1333332,1,1,1,3,4ad
1,1,0,0,5,0,0,3.1500001,3,3,1,1,3ad
5,0,0,0,3,0,0,2.0333333,1,1,1,1,2ad
3,1,0,0,3,0,0,2.75,1,1,1,1,4ad
2,0,0,0,4,0,0,1.3666667,1,1,1,1,2ad
2,0,0,0,3,0,0,1.5,1,1,1,,2ad
3,1,0,0,3,1,0,2.5666666,3,2,1,1,4ad
0,1,0,0,3,0,0,5.6500001,3,3,1,1,1ad
4,1,0,0,9,0,0,3.25,3,3,1,1,3ad
4,0,0,0,4,0,1,5.4499998,3,2,1,2,3ad
5,1,0,0,3,1,0,3.3166666,2,1,1,1,2ad
4,1,0,0,3,0,0,1.2,1,1,1,1,3ad
5,0,0,0,5,0,0,8.833333,1,1,1,2,2ad
4,1,0,0,2,0,0,3.0999999,1,1,1,,3ad
